method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score,semantic_search_latency_sec,qase_bm25_latency_sec,qase_planner_latency_sec,qase_selector_latency_sec
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,58,1,paper_update_wrapper,json_local,paper_binary,5,What instruments does Tim play?,"piano, violin",piano and violin,0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",46002369f2d7785e911a5c6775566222d9fe60e0d7f02989a943d3a4795e9f6b,0.6108488861063961,3.0615077018737793,3.6723565879801754,2477,161,2638,20,18,2,15,22,,interleave_rank,False,643,70,713,643,70,713,20,0,0.5167552828788757,0.5634727478027344,0.01857733726501465,0.0002868000010494143,0.028512001037597656
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,59,2,paper_update_wrapper,json_local,paper_binary,5,When did John attend the Harry Potter trivia?,August 2023.,"August 2, 2023",0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",bd80bebb64aa8e0243730b94243d36b5ba2607a9af23ddbe7543950a8b7a90d7,0.46789001960132737,1.7368474006652832,2.2047374202666106,596,88,684,3,0,3,15,22,,interleave_rank,False,0,123,123,0,123,123,3,0,0.7017744779586792,0.44075751304626465,0.022735595703125,0.0005722000059904531,0.0038247108459472656
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,60,1,paper_update_wrapper,json_local,paper_binary,5,Which career-high performances did John achieve in 2023?,"highest point score, highest assist",Career-high in assists,0.0,0.0,0.0,0.2,,"[0.0, 1.0, 0.0, 0.0, 0.0]","['WRONG', 'CORRECT', 'WRONG', 'WRONG', 'WRONG']",a0d516e6cc3d5894c34e5e44d59da4b46165c2e5632d374cf636d9e9610b7ba1,0.45569679923937656,1.905754566192627,2.3614513654320035,662,126,788,3,0,3,15,22,,interleave_rank,False,0,186,186,0,186,186,3,0,0.6123155355453491,0.4352381229400635,0.01351308822631836,0.0007745999901089817,0.006170988082885742
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,61,2,paper_update_wrapper,json_local,paper_binary,5,When did John achieve a career-high assist performance?,"December 11, 2023","December 8, 2023",0.0,0.6666666666666666,0.6666666666666666,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",7d254b03150baeb676d6f799051f41e0b8e059ab3b2e8c9121d6a60923285517,0.47168684023199603,1.4652774333953857,1.9369642736273818,650,87,737,3,0,3,15,22,,interleave_rank,False,0,176,176,0,176,176,3,0,0.744846522808075,0.4489109516143799,0.01737046241760254,0.0007267000037245452,0.0046787261962890625
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,62,1,paper_update_wrapper,json_local,paper_binary,5,What books has John read?,"inpsiring book on dreaming big, The Alchemist, fantasy series, non-fiction books on personal development, Dune","The Alchemist, The Storm of Swords",0.0,0.11111111111111112,0.0205212496559747,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",a87e514809401df7a83c3c9919d178821d7ad03d6a95a51d34ae47eb6ac9af06,0.4911053532414371,3.8579442501068115,4.349049603348249,1248,335,1583,20,1,19,15,22,,interleave_rank,False,30,712,742,30,712,742,20,0,0.47820335626602173,0.43691110610961914,0.02280402183532715,0.00019529998826328665,0.03119492530822754
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,63,1,paper_update_wrapper,json_local,paper_binary,5,What does John do to share his knowledge?,"gives seminars, mentors younger players.",Gives seminars and mentors.,0.0,0.6666666666666665,0.5841005873035536,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6a13c1d36415f975b64cf4334d4e6452c7c1ea14a0cf7417d8f77bee09ce2bbe,0.585470032368903,2.210900068283081,2.796370100651984,572,147,719,2,0,2,15,22,,interleave_rank,False,0,101,101,0,101,101,2,0,0.5660601258277893,0.5675070285797119,0.01663661003112793,0.0002671000111149624,0.0010592937469482422
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,64,2,paper_update_wrapper,json_local,paper_binary,5,When did John organize a basketball camp for kids?,summer 2023,Summer 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d470e0e3a21af4a066beef70bd2daa3d8e27aad7233871995e28d3175cff5caf,0.4672199433698552,1.4876716136932373,1.9548915570630925,670,90,760,3,0,3,15,22,,interleave_rank,False,0,196,196,0,196,196,3,0,0.7391805052757263,0.4445350170135498,0.018815279006958008,0.0004182999982731417,0.0034513473510742188
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,65,2,paper_update_wrapper,json_local,paper_binary,5,Which month was John in Italy?,"December, 2023",December 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e945b87f293a59eae2bf5a4a7e13ec53c91d3e6881b62aa87aa5ff006ac92d0a,0.3239512213040143,1.5299098491668701,1.8538610704708844,556,86,642,2,1,1,15,22,,interleave_rank,False,29,57,86,29,57,86,2,0,0.4769439995288849,0.305264949798584,0.017493009567260742,0.00021359999664127827,0.0009796619415283203
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,66,1,paper_update_wrapper,json_local,paper_binary,5,What fantasy movies does Tim like?,"Lord of the Rings, Harry Potter, and Star Wars.","Star Wars, LOTR, Harry Potter",0.0,0.6153846153846154,0.43904930887522114,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3dc4064da9cd2e59f03a50de85ac40025a6e1157cf09b78327eaaf4d3da7ebd9,0.44300965561706107,5.221322059631348,5.664331715248409,1280,475,1755,20,17,3,15,22,,interleave_rank,False,667,106,773,667,106,773,20,0,0.6833614110946655,0.39786410331726074,0.01504206657409668,0.00026849999267142266,0.029834985733032227
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,67,3,paper_update_wrapper,json_local,paper_binary,5,What is a Star Wars book that Tim might enjoy?,Star Wars: Jedi Apprentice by Judy Blundell and David Farland. It is a highly rated and immersive series about his favorite movies.,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",4afb2b83e40a97113524e129b5c24e093d5aaea6dd684cd0604711c5ba8c450b,0.46776482330460567,2.123231887817383,2.5909967111219885,1311,119,1430,20,18,2,15,22,,interleave_rank,False,733,64,797,733,64,797,20,0,0.6749950051307678,0.4194610118865967,0.01760411262512207,0.00029680000443477184,0.03040289878845215
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,68,3,paper_update_wrapper,json_local,paper_binary,5,What would be a good hobby related to his travel dreams for Tim to pick up?,Writing a travel blog.,Hiking,0.0,0.0,0.0,0.2,,"[0.0, 0.0, 0.0, 1.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'CORRECT', 'WRONG']",af082315eb19d539d4ab62be07879e67b422b883a36fa10f9310e608375235a0,0.4650353535544127,3.8608615398406982,4.325896893395111,1355,249,1604,20,18,2,15,22,,interleave_rank,False,784,57,841,784,57,841,20,0,0.5050176978111267,0.4209928512573242,0.015818357467651367,0.000382099999114871,0.027842044830322266
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,69,2,paper_update_wrapper,json_local,paper_binary,5,What day did Tim get into his study abroad program?,"Januarty 5, 2024","Friday, 5 Jan 2024",0.0,0.5714285714285715,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",78541641adbd37d11c9f8b1edaf82694b5ca3c10c43e6b17fb004256aed90983,0.4956936621601926,2.4752004146575928,2.9708940768177854,656,220,876,3,3,0,15,22,,interleave_rank,False,180,0,180,180,0,180,3,0,0.7337653636932373,0.4671139717102051,0.023125410079956055,0.00026509999588597566,0.005189180374145508
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,70,2,paper_update_wrapper,json_local,paper_binary,5,When will Tim leave for Ireland?,"February, 2024",February 2024,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",09ef38819dffa4f12edf08c355a0375d892eff91e46ae74a8757e0a18f3ba82c,0.4379748969222419,1.6061146259307861,2.044089522853028,619,81,700,3,3,0,15,22,,interleave_rank,False,148,0,148,148,0,148,3,0,0.6668825745582581,0.41516828536987305,0.018202543258666992,0.00032970000756904483,0.0042743682861328125
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,71,3,paper_update_wrapper,json_local,paper_binary,5,Which Star Wars-related locations would Tim enjoy during his visit to Ireland?,"Skellig Michael, Malin Head, Loop Head, Ceann Sibéal, and Brow Head because they are Star Wars filming locations.",No Star Wars locations.,0.0,0.27272727272727276,0.022648037566738874,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",08586b67ed9c726e606ff549953a0eb46d62449c4f4bfdaba7171c79460787d1,0.7440803035133285,8.47360110282898,9.217681406342308,1384,598,1982,20,17,3,15,22,,interleave_rank,False,745,128,873,745,128,873,20,0,0.5317140817642212,0.6877622604370117,0.022320270538330078,0.0007596000068588182,0.03323817253112793
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,72,4,paper_update_wrapper,json_local,paper_binary,5,"Which team did John sign with on 21 May, 2023?",The Minnesota Wolves,Team not specified.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",be66ef78229a44e6bd89cb5a952aad12ee94f85bbc86d52ce12e3be64ce8768c,0.27480632705555763,2.901580572128296,3.1763868991838535,1348,208,1556,16,2,14,15,22,,interleave_rank,False,101,740,841,101,740,841,16,0,0.40932103991508484,0.2557244300842285,0.015635013580322266,0.00032360000477638096,0.0031232833862304688
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,73,4,paper_update_wrapper,json_local,paper_binary,5,What is John's position on the team he signed with?,shooting guard,Not mentioned.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",d2b58385364d48f05cb441cda34536a6502f165247ec18d2b1f111fc09ecf10f,0.44114671665010974,1.8357346057891846,2.2768813224392943,540,105,645,2,0,2,15,22,,interleave_rank,False,0,65,65,0,65,65,2,0,0.6475784182548523,0.42279529571533203,0.016610383987426758,0.00028119998751208186,0.0014598369598388672
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,74,4,paper_update_wrapper,json_local,paper_binary,5,What challenge did John encounter during pre-season training?,fitting into the new team's style of play,Finding a new gym.,0.0,0.2,0.08786571270524224,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",53a1f76ad715e9c13e2afaa9538fab1da771c4cb6028e05a66716c55b31b2e53,0.7977381717646495,2.596872091293335,3.3946102630579844,1212,182,1394,16,1,15,15,22,,interleave_rank,False,39,668,707,39,668,707,16,0,0.2932242453098297,0.7727622985839844,0.018100738525390625,0.00032220000866800547,0.006552934646606445
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,75,4,paper_update_wrapper,json_local,paper_binary,5,What aspects of the Harry Potter universe will be discussed in John's fan project collaborations?,"characters, spells, magical creatures",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",5453eb2495615286f44ddb5b20bee8aea65ac68eb33c5a017106313e3c0691d5,0.540247508790344,3.0658137798309326,3.6060612886212766,640,197,837,4,1,3,15,22,,interleave_rank,False,33,123,156,33,123,156,4,0,0.6531445980072021,0.5160343647003174,0.02184009552001953,0.000764199998229742,0.0016088485717773438
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,76,4,paper_update_wrapper,json_local,paper_binary,5,What forum did Tim join recently?,fantasy literature forum,Fantasy literature forum,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",62d4f5ad84a469ff401b2bdc67612eb9c491a0f85ceba7fd031a067392e0bb93,0.49227431509643793,1.4652323722839355,1.9575066873803735,634,72,706,3,2,1,15,22,,interleave_rank,False,118,43,161,118,43,161,3,0,0.5389123558998108,0.47096729278564453,0.015267372131347656,0.0004267999902367592,0.005612850189208984
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,77,4,paper_update_wrapper,json_local,paper_binary,5,What kind of picture did Tim share as part of their Harry Potter book collection?,MinaLima's creation from the Harry Potter films,No picture mentioned.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",357fe32cf5f9521222ff1f0f721ab5b6b4e7a92f1e9bc596b75666518f0fd0af,0.5588276310591027,2.8209400177001953,3.379767648759298,932,174,1106,10,8,2,15,22,,interleave_rank,False,347,89,436,347,89,436,10,0,0.6154116988182068,0.5433363914489746,0.014012575149536133,0.0006410999922081828,0.0008375644683837891
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,78,4,paper_update_wrapper,json_local,paper_binary,5,What was the highest number of points John scored in a game recently?,40 points,40 points,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",aeb09054f1876d703d9907f93c5314a106408271cfb66104484673e1f4dfae01,0.7617307113687275,1.5996613502502441,2.3613920616189716,609,83,692,3,1,2,15,22,,interleave_rank,False,44,86,130,44,86,130,3,0,0.5981506109237671,0.7332358360290527,0.02199244499206543,0.0006513999978778884,0.005851030349731445
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,79,4,paper_update_wrapper,json_local,paper_binary,5,What did John celebrate at a restaurant with teammates?,a tough win,Scoring 40 personal best points,0.0,0.0,0.0,0.6,,"[0.0, 0.0, 1.0, 1.0, 1.0]","['WRONG', 'WRONG', 'CORRECT', 'CORRECT', 'CORRECT']",288937fca0f26941f65f26ba1bf52f052a87f7602987e5fb64c0d9196f50e5ee,0.40549117732734885,1.8260934352874756,2.2315846126148244,981,84,1065,10,1,9,15,22,,interleave_rank,False,32,461,493,32,461,493,10,0,0.5030835866928101,0.3961219787597656,0.008422136306762695,0.00035339999885763973,0.0005936622619628906
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,80,4,paper_update_wrapper,json_local,paper_binary,5,What kind of deals did John sign with Nike and Gatorade?,"basketball shoe and gear deal with Nike, potential sponsorship deal with Gatorade",Only Gatorade deal.,0.0,0.26666666666666666,0.03319137891190929,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",74f4779991eefc5767ecb7335068b098fa135cf8ae4601dc0ba004dafdeebeb8,0.552696948449011,3.518780469894409,4.07147741834342,940,255,1195,10,1,9,15,22,,interleave_rank,False,29,419,448,29,419,448,10,0,0.372369647026062,0.5347561836242676,0.015422344207763672,0.0004982999962521717,0.002020120620727539
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,81,4,paper_update_wrapper,json_local,paper_binary,5,Which city is John excited to have a game at?,Seattle,Seattle,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",044d0f53008db77887c76b5506317b5a3b1d59d7a0fbff80568e8f3edf0efcdf,0.4399973927211249,1.9318418502807617,2.3718392430018866,928,103,1031,10,1,9,15,22,,interleave_rank,False,43,394,437,43,394,437,10,0,0.41334909200668335,0.4174537658691406,0.02111983299255371,0.0005785999965155497,0.0008451938629150391
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,82,4,paper_update_wrapper,json_local,paper_binary,5,How long has John been surfing?,five years,Five years.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",35d5e48e216e3d11c85b664ca4609758c2ff08a49cda0fcf1173ccae590a7a6c,0.4116987706947839,2.0751943588256836,2.4868931295204675,596,139,735,3,0,3,15,22,,interleave_rank,False,0,124,124,0,124,124,3,0,0.7923681735992432,0.38570713996887207,0.01990509033203125,0.00029129999165888876,0.00579524040222168
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,83,4,paper_update_wrapper,json_local,paper_binary,5,How does John feel while surfing?,super exciting and free-feeling,Exciting and free-feeling.,0.0,0.8571428571428571,0.7165313105737893,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9ad4a274a2959cc733853070e5745d0ed6bb705be2a524586f870e5c6f17e5d1,0.5627333474403713,1.5771019458770752,2.1398352933174465,549,68,617,2,0,2,15,22,,interleave_rank,False,0,79,79,0,79,79,2,0,0.7542076706886292,0.5391845703125,0.022290468215942383,0.00024049999774433672,0.0010178089141845703
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,84,4,paper_update_wrapper,json_local,paper_binary,5,What kind of articles has Tim been writing about for the online magazine?,"different fantasy novels, characters, themes, and book recommendations",Not specified.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",67eac9875d1dae10198e1797bcd52902a8b2e44f5d0595d413463e6bc6a42fa8,0.2890424833021825,4.8350865840911865,5.124129067393369,877,361,1238,10,9,1,15,22,,interleave_rank,False,346,39,385,346,39,385,10,0,0.4612278938293457,0.2670917510986328,0.019997596740722656,0.00039960000140126795,0.0015535354614257812
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,85,4,paper_update_wrapper,json_local,paper_binary,5,Which two fantasy novels does Tim particularly enjoy writing about?,Harry Potter and Game of Thrones,Harry Potter and Lord of the Rings,0.0,0.6666666666666666,0.6666666666666666,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",2cf591301f5bcc90030728b6b95df3dd4013cdf46c1b39360f02d51e3026fa6c,0.4483750040672021,10.331317901611328,10.77969290567853,915,839,1754,10,9,1,15,22,,interleave_rank,False,377,49,426,377,49,426,10,0,0.6297996640205383,0.42738795280456543,0.016521930694580078,0.00031019999005366117,0.00415492057800293
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,86,4,paper_update_wrapper,json_local,paper_binary,5,What did Anthony and John end up playing during the charity event?,an intense Harry Potter trivia contest,Harry Potter trivia contest,0.0,0.888888888888889,0.7788007830714049,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",5e131b54ad50a6f350a73b05531b158900e648fee47f6feeb51cd00624690c9e,0.5844619459676323,1.6003315448760986,2.184793490843731,1267,56,1323,16,1,15,15,22,,interleave_rank,False,34,730,764,34,730,764,16,0,0.275324285030365,0.5577178001403809,0.019482135772705078,0.0003164000081596896,0.006945610046386719
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,87,4,paper_update_wrapper,json_local,paper_binary,5,What did John share with the person he skyped about?,Characters from Harry Potter,No relevant info.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",ac0dae4a713afb4630be7914783104600a7d2ce8cbb4f3052fe7aba3810e2cbd,0.5767361173930112,4.681210279464722,5.257946396857733,895,283,1178,10,5,5,15,22,,interleave_rank,False,223,179,402,223,179,402,10,0,0.4555104672908783,0.5555777549743652,0.019855499267578125,0.0002872000040952116,0.0010156631469726562
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,88,4,paper_update_wrapper,json_local,paper_binary,5,How did John describe the team bond?,Awesome,Like a family away from home.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",3e91e6a8a1a3faba0ef7cc5ab97c9fd3be681aaf0f0910df37b756edaa8acf7c,0.5931310355226742,2.072139263153076,2.6652702986757504,914,125,1039,10,1,9,15,22,,interleave_rank,False,28,397,425,28,397,425,10,0,0.45737409591674805,0.5745255947113037,0.016682147979736328,0.00021859999105799943,0.0017046928405761719
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,89,4,paper_update_wrapper,json_local,paper_binary,5,How did John get introduced to basketball?,Dad signed him up for a local league,Watching NBA games with dad,0.0,0.16666666666666666,0.13406400920712788,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",58170d043ca4f0270395534deb7de00f2e1a6d0906e881ff83e3a8a1af658a80,0.6275433901755605,1.5851633548736572,2.2127067450492177,978,66,1044,10,0,10,15,22,,interleave_rank,False,0,494,494,0,494,494,10,0,0.7212371230125427,0.605480432510376,0.020451784133911133,0.00022620000527240336,0.0013849735260009766
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,90,4,paper_update_wrapper,json_local,paper_binary,5,What is John's number one goal in his basketball career?,Winning a championship,Win a championship.,0.0,0.5,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",fa98d133a95c62fed8b148be2fbcfd954eb2d607e8c0bdd0cb67188d8ce227d5,0.49790362555359025,1.2418978214263916,1.7398014469799818,549,48,597,2,1,1,15,22,,interleave_rank,False,44,30,74,44,30,74,2,0,0.5458173155784607,0.47759222984313965,0.016141653060913086,0.00026539999817032367,0.0039043426513671875
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,91,4,paper_update_wrapper,json_local,paper_binary,5,What organization is John teaming up with for his charity work?,A local organization helping disadvantaged kids with sports and school,local organization,0.0,0.3636363636363636,0.0301973834223185,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",99ed87069a11e7cb86bf5d33591bed0bf18dac10c343e9ccbf873afeee40936c,0.44921072956640273,1.6349668502807617,2.0841775798471645,569,61,630,2,0,2,15,22,,interleave_rank,False,0,94,94,0,94,94,2,0,0.815254807472229,0.42206287384033203,0.020270109176635742,0.000305499997921288,0.006572246551513672
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,92,4,paper_update_wrapper,json_local,paper_binary,5,When did John meet back up with his teammates after his trip in August 2023?,Aug 15th,"August 15, 2023.",0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",97b8b7cb73117e5e64f0bf3a739801cdf6c41816e955962936827f1dda8d0a74,0.4201954234740697,1.616288185119629,2.0364836085936986,642,89,731,3,0,3,15,22,,interleave_rank,False,0,159,159,0,159,159,3,0,0.8061500787734985,0.39441585540771484,0.019896507263183594,0.0003291000030003488,0.0055539608001708984
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,93,4,paper_update_wrapper,json_local,paper_binary,5,What did John's teammates give him when they met on Aug 15th?,a basketball with autographs on it,A signed basketball.,0.0,0.28571428571428575,0.11156508007421491,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d1f25b4915699aece8eed5cf17d5786b8f14a2801f93109f073604ed3f897857,0.47434543301642407,1.3858344554901123,1.8601798885065364,1006,62,1068,10,2,8,15,22,,interleave_rank,False,79,435,514,79,435,514,10,0,0.5395842790603638,0.454728364944458,0.018287181854248047,0.00035689999640453607,0.0009729862213134766
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,94,4,paper_update_wrapper,json_local,paper_binary,5,Why did John's teammates sign the basketball they gave him?,to show their friendship and appreciation,Symbol of friendship and appreciation.,0.0,0.5454545454545454,0.49123845184678916,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d152a20146c7f7df5fba10e3a77eb9081ef378f7cb27318dbb5b8ab93cfbf2c9,0.48307085143460426,2.242043972015381,2.725114823449985,1408,181,1589,20,3,17,15,22,,interleave_rank,False,140,757,897,140,757,897,20,0,0.5109814405441284,0.43667054176330566,0.02051687240600586,0.00030470000638160855,0.025578737258911133
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,95,4,paper_update_wrapper,json_local,paper_binary,5,What is the main intention behind Tim wanting to attend the book conference?,to learn more about literature and create a stronger bond to it,To discuss novels and new releases.,0.0,0.23529411764705885,0.14486606950235942,0.8,,"[1.0, 1.0, 1.0, 1.0, 0.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'WRONG']",9ff568157e1b1a558892d1b6fa784541bb630a8493c321f73644ef62d9f771e0,0.45530021414742805,1.499352216720581,1.954652430868009,579,78,657,2,1,1,15,22,,interleave_rank,False,58,43,101,58,43,101,2,0,0.6971246004104614,0.43773627281188965,0.015564918518066406,0.0005460999964270741,0.0014529228210449219
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-43,96,4,paper_update_wrapper,json_local,paper_binary,5,What new activity has Tim started learning in August 2023?,play the piano,Playing the piano.,0.0,0.5,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d20032b33e62cc9b7ecfe64096be6b94fa0876d21f046cd7490bb02b74266015,0.5656069431715878,1.906553030014038,2.472159973185626,1302,100,1402,16,12,4,15,22,,interleave_rank,False,612,182,794,612,182,794,16,0,0.5436093807220459,0.5435140132904053,0.016846418380737305,0.000571600001421757,0.0046749114990234375
